CONCAT,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
37879 15,2003151673,1,15/09/2003,"42,852,951","-8,597,662",1,3,15,2,AMES,4,1,1,,,85,200,15,2,,1342,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151679,1,15/09/2003,"43,549,187","-8,250,286",1,3,15,36,FERROL,4,1,4,,,95,180,11,3,,,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151680,1.5,15/09/2003,"43,221,616","-8,224,897",1,3,15,63,OZA DOS RÍOS,4,1,0,,,155,255,17,2,,3002,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151684,1.5,15/09/2003,"43,146,232","-8,382,241",1,3,15,59,ORDES,4,1,2,,,115,170,20,2,,,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151685,1,15/09/2003,"43,221,616","-8,224,897",1,3,15,63,OZA DOS RÍOS,4,1,0,,,50,150,32,1,,656,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151691,1.25,15/09/2003,"43,107,206","-8,598,926",1,3,15,84,TORDOIA,4,1,2,,,60,115,6,1,,,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151695,2,15/09/2003,"42,700,129","-8,928,184",1,3,15,11,BOIRO,4,1,0,,,180,255,39,3,,1522,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37879 15,2003151697,8,15/09/2003,"43,074,899","-8,086,667",1,3,15,90,VILASANTAR,4,1,0,,,430,460,12,1,,,58,22.2,0.0,16.6,27.8,31,1.9,6.1,9.5,1010.9,1006.1
37880 15,2003151702,1.5,16/09/2003,"42,852,951","-8,597,662",1,3,15,2,AMES,4,1,1,,,50,130,8,1,,863,58,21.0,0.0,17.4,24.5,30,1.1,6.1,9.7,1013.5,1010.3
37880 15,2003151703,1,16/09/2003,"43,107,206","-8,598,926",1,3,15,84,TORDOIA,4,1,2,,,65,175,16,1,,,58,21.0,0.0,17.4,24.5,30,1.1,6.1,9.7,1013.5,1010.3
37880 15,2003151711,1.5,16/09/2003,"43,549,187","-8,250,286",1,3,15,36,FERROL,4,1,0,,,75,95,15,2,,294,58,21.0,0.0,17.4,24.5,30,1.1,6.1,9.7,1013.5,1010.3
37880 15,2003151713,3.2,16/09/2003,"42,852,951","-8,597,662",1,3,15,2,AMES,4,1,2,,,135,280,38,4,,213,58,21.0,0.0,17.4,24.5,30,1.1,6.1,9.7,1013.5,1010.3
37881 15,2003151725,2,17/09/2003,"4,278,684","-840,984",1,3,15,89,VEDRA,4,1,2,,,130,195,16,3,,1086,58,19.9,0.0,15.2,24.6,29,1.9,6.4,7.6,1013.7,1011.5
37881 15,2003151737,10,17/09/2003,"4,354,733","-8,110,599",1,3,15,54,NARÓN,4,1,1,,,240,365,21,3,,26837,58,19.9,0.0,15.2,24.6,29,1.9,6.4,7.6,1013.7,1011.5
37881 15,2003151744,2.8,17/09/2003,"42,904,709","-9,268,711",1,3,15,37,FISTERRA,4,1,0,,,145,340,28,5,,2345,58,19.9,0.0,15.2,24.6,29,1.9,6.4,7.6,1013.7,1011.5
37882 15,2003151745,1,18/09/2003,"43,107,206","-8,598,926",1,3,15,84,TORDOIA,4,1,1,,,130,155,11,2,,95,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151751,1.8,18/09/2003,"42,908,835","-8,589,152",1,3,15,78,SANTIAGO DE COMPOSTELA,4,1,1,,,90,235,21,2,,671,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151753,3.2,18/09/2003,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,1,0,,,150,250,12,2,,76,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151759,1.25,18/09/2003,"4,316,157","-9,076,537",1,3,15,92,VIMIANZO,4,1,0,,,170,300,13,4,,335,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151763,1.9,18/09/2003,"42,852,951","-8,597,662",1,3,15,2,AMES,4,1,1,,,115,210,29,4,,772,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151773,1,18/09/2003,"43,294,409","-8,428,069",1,3,15,31,CULLEREDO,4,1,0,,,135,295,14,3,,,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37882 15,2003151775,1,18/09/2003,"43,018,423","-8,930,256",1,3,15,93,ZAS,4,1,1,,,80,105,7,1,,,58,16.6,0.0,13.8,19.4,29,1.7,5.3,6.6,1011.5,1008.7
37883 15,2003151784,1,19/09/2003,"43,146,232","-8,382,241",1,3,15,59,ORDES,4,1,1,,,105,145,10,1,,,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151793,1,19/09/2003,"43,473,549","-8,287,918",1,3,15,36,FERROL,4,1,1,,,105,175,18,2,,,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151795,2.5,19/09/2003,"43,316,831","-8,313,675",1,3,15,58,OLEIROS,4,1,0,,,120,210,16,4,,5499,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151796,1,19/09/2003,"43,157,545","-9,119,078",1,3,15,16,CAMARIÑAS,4,1,0,,,87,254,23,2,,2984,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151800,1.8,19/09/2003,"43,294,409","-8,428,069",1,3,15,31,CULLEREDO,5,,0,,,205,295,19,3,,3474,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151804,25,19/09/2003,"42,837,542","-8,664,463",1,3,15,13,BRIÓN,4,1,2,,,295,480,40,9,,30371,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151805,15,19/09/2003,"43,338,796","-8,840,326",1,3,15,43,MALPICA DE BERGANTIÑOS,4,1,0,,,370,465,15,2,,,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151808,4.5,19/09/2003,"43,191,468","-9,036,306",1,3,15,40,LAXE,4,1,0,,,250,425,27,4,,18368,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151809,2,19/09/2003,"43,076,461","-9,204,368",1,3,15,52,MUXÍA,4,1,1,,,217,410,22,4,,3805,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151811,3,19/09/2003,"43,191,468","-9,036,306",1,3,15,40,LAXE,4,1,0,,,260,455,21,30,,8154,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151813,1,19/09/2003,"43,082,373","-8,724,629",1,3,15,77,SANTA COMBA,4,1,1,,,105,130,5,1,,,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151819,1.3,19/09/2003,"43,004,175","-8,579,855",1,3,15,86,TRAZO,4,1,1,,,135,190,10,1,,357,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37883 15,2003151821,24.75,19/09/2003,"43,086,209","-8,808,844",1,3,15,77,SANTA COMBA,4,1,0,,,295,475,32,9,,10575,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37884 15,2003151826,1,20/09/2003,"42,947,452","-79,532",1,3,15,83,TOQUES,4,1,1,,,75,185,11,2,,,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151830,1,20/09/2003,"43,058,246","-9,157,875",1,3,15,52,MUXÍA,4,1,0,,,90,185,13,2,,3220,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37883 15,2003151834,11.5,19/09/2003,"43,595,008","-7,760,657",1,3,15,44,MAÑÓN,4,1,1,,,1995,2165,54,17,,5801,58,19.7,0.0,13.4,26.0,34,0.8,4.7,9.7,1008.7,1005.5
37884 15,2003151838,7.5,20/09/2003,"42,908,835","-8,589,152",1,3,15,78,SANTIAGO DE COMPOSTELA,4,1,1,,,240,445,33,8,,2640,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151839,1.25,20/09/2003,"43,141,018","-8,869,494",1,3,15,93,ZAS,4,1,0,,,75,310,21,3,,676,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151848,6,20/09/2003,"43,360,555","-7,921,343",1,3,15,50,MONFERO,4,1,0,,,215,665,38,12,,,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151849,9.9,20/09/2003,"43,662,352","-7,777,603",1,3,15,61,ORTIGUEIRA,4,1,0,,,220,385,2,0,,2573,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151853,1.5,20/09/2003,"43,544,011","-8,215,567",1,3,15,54,NARÓN,5,,0,,,75,145,1,3,,3729,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151854,1.5,20/09/2003,"43,124,887","-8,833,016",1,3,15,29,CORISTANCO,4,1,0,,,85,110,16,1,,,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151855,3,20/09/2003,"43,332,943","-7,974,665",1,3,15,50,MONFERO,4,1,1,,,135,430,32,5,,18450,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151857,2.7,20/09/2003,"43,558,863","-8,138,671",1,3,15,54,NARÓN,4,1,1,,,225,465,27,3,,2821,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37884 15,2003151859,12,20/09/2003,"43,501,867","-8,287,932",1,3,15,36,FERROL,4,1,0,,,215,275,36,4,,,58,23.2,0.5,18.8,27.6,18,3.6,15.0,4.8,1011.7,1006.3
37889 15,2003151879,1,25/09/2003,"43,513,472","-8,237,342",1,3,15,36,FERROL,5,,0,,,85,135,15,3,,,58,20.6,0.0,16.2,25.1,30,4.2,10.6,5.1,1014.7,1011.0
37891 15,2003151887,1.3,27/09/2003,"43,278,636","-8,929,837",1,3,15,68,PONTECESO,4,1,0,,,120,280,21,4,,1507,58,19.4,0.1,17.0,21.8,30,1.9,7.2,2.8,1011.3,1008.6
37921 15,2003151921,1,27/10/2003,"42,550,215","-9,015,749",1,3,15,73,RIBEIRA,4,,0,,,95,145,10,1,,,58,13.3,4.2,9.6,17.0,8,3.6,10.0,3.6,1001.3,999.3
37943 15,2003151922,2,18/11/2003,"43,338,796","-8,840,326",1,3,15,43,MALPICA DE BERGANTIÑOS,4,1,0,,,385,445,5,1,,,58,12.0,0.0,6.8,17.2,15,1.4,7.5,9.1,1019.8,1014.1
37944 15,2003151925,1,19/11/2003,"43,636,962","-8,111,274",1,3,15,87,VALDOVIÑO,4,1,2,,,230,245,5,1,,,58,14.2,0.0,9.4,19.0,14,2.2,6.4,8.0,1014.1,1012.1
37635 27,2003270001,1,14/01/2003,"42,574,788","-7,246,237",1,3,27,17,FOLGOSO DO COUREL,4,1,1,,,105,135,1,0,,,445,1.8,Ip,-7.3,10.8,17,1.1,3.9,5.6,982.7,979.1
37667 27,2003270003,5,15/02/2003,"42,528,466","-7,102,257",1,3,27,50,QUIROGA,4,1,0,,,170,185,11,1,,3828,445,2.7,0.0,-2.8,8.2,4,1.4,8.6,7.7,972.2,970.7
37673 27,2003270006,4,21/02/2003,"43,059,312","-7,725,119",1,3,27,20,FRIOL,4,,0,,,75,83,3,0,,1978,445,6.0,Ip,-1.1,13.1,10,1.9,10.3,4.8,958.9,953.8
37689 27,2003270009,3,09/03/2003,"42,679,734","-705,012",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,52,140,2,0,,2426,445,10.0,0.0,-0.4,20.4,22,1.9,8.9,8.4,974.2,970.2
37691 27,2003270014,4,11/03/2003,"43,140,253","-7,870,505",1,3,27,22,GUITIRIZ,5,,0,,,40,100,15,1,,,445,14.1,0.0,7.2,21.0,18,0.8,9.2,2.4,970.7,967.7
37691 27,2003270015,1,11/03/2003,"42,448,976","-7,367,158",1,3,27,52,RIBAS DE SIL,4,1,0,,,155,175,13,2,,,445,14.1,0.0,7.2,21.0,18,0.8,9.2,2.4,970.7,967.7
37691 27,2003270017,100,11/03/2003,"42,707,489","-7,232,126",1,3,27,55,SAMOS,4,1,0,,,580,719,26,2,13,0,445,14.1,0.0,7.2,21.0,18,0.8,9.2,2.4,970.7,967.7
37691 27,2003270018,5,11/03/2003,"42,965,207","-7,849,717",1,3,27,40,PALAS DE REI,4,1,0,,,115,195,5,1,,,445,14.1,0.0,7.2,21.0,18,0.8,9.2,2.4,970.7,967.7
37691 27,2003270019,2,11/03/2003,"4,241,176","-7,527,668",1,3,27,59,SOBER,4,1,0,,,255,310,12,2,,9619,445,14.1,0.0,7.2,21.0,18,0.8,9.2,2.4,970.7,967.7
37692 27,2003270021,2,12/03/2003,"42,935,393","-7,903,952",1,3,27,40,PALAS DE REI,4,1,0,,,90,125,5,0,,,445,13.0,0.0,5.1,21.0,0,0.0,0.0,2.9,970.2,968.5
37693 27,2003270023,2,13/03/2003,"43,435,807","-7,573,812",1,3,27,1,ABADÍN,4,1,0,,,198,233,14,2,,,445,14.1,2.2,7.2,21.0,30,0.8,5.3,0.0,968.5,964.6
37693 27,2003270026,5,13/03/2003,"43,463,427","-7,752,025",1,3,27,33,MURAS,4,1,0,,,180,185,8,1,,,445,14.1,2.2,7.2,21.0,30,0.8,5.3,0.0,968.5,964.6
37694 27,2003270028,2.5,14/03/2003,"42,712,643","-7,779,682",1,3,27,60,TABOADA,4,1,4,,,165,190,11,1,,,445,12.6,0.6,7.1,18.2,3,0.6,6.1,2.9,969.0,964.3
37696 27,2003270032,1,16/03/2003,"43,184,157","-769,736",1,3,27,7,BEGONTE,4,1,0,,,55,60,9,1,,,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37696 27,2003270033,4,16/03/2003,"42,406,615","-7,498,344",1,3,27,59,SOBER,5,,0,,,230,270,11,2,,,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37696 27,2003270034,10.5,16/03/2003,"42,496,817","-7,121,152",1,3,27,50,QUIROGA,4,1,0,,,215,265,12,3,,1297,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37696 27,2003270035,2,16/03/2003,"42,963,518","-7,092,907",1,3,27,6,BECERREÁ,4,1,0,,,95,115,6,0,,,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37696 27,2003270037,1,16/03/2003,"42,448,976","-7,367,158",1,3,27,52,RIBAS DE SIL,4,1,0,,,100,150,7,0,,,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37696 27,2003270038,3,16/03/2003,"42,448,976","-7,367,158",1,3,27,52,RIBAS DE SIL,4,1,0,,,175,195,8,3,,,445,13.4,0.0,4.7,22.0,11,0.6,5.6,5.8,971.3,968.2
37697 27,2003270046,70,17/03/2003,"42,470,928","-7,142,241",1,3,27,50,QUIROGA,4,1,0,,,380,1035,59,6,,25194,445,9.8,0.0,2.0,17.6,12,1.1,6.9,4.9,971.3,967.8
37697 27,2003270049,2,17/03/2003,"42,712,458","-7,157,166",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,125,135,3,0,,,445,9.8,0.0,2.0,17.6,12,1.1,6.9,4.9,971.3,967.8
37698 27,2003270052,2,18/03/2003,"42,686,513","-7,147,631",1,3,27,17,FOLGOSO DO COUREL,4,,0,,,95,125,6,0,,,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270054,1,18/03/2003,"43,463,427","-7,752,025",1,3,27,33,MURAS,3,,30,,,95,120,6,2,,,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270058,10,18/03/2003,"42,775,053","-6,954,648",1,3,27,12,CERVANTES,4,1,0,,,254,304,3,1,,,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270063,2,18/03/2003,"42,767,312","-7,182,221",1,3,27,62,TRIACASTELA,4,1,0,,,235,305,9,1,,,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270064,2,18/03/2003,"43,139,458","-7,903,523",1,3,27,22,GUITIRIZ,4,1,0,,,120,174,11,2,,,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270065,1,18/03/2003,"42,701,779","-7,741,032",1,3,27,60,TABOADA,4,1,0,,,90,105,6,1,,2391,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37698 27,2003270067,20,18/03/2003,"42,610,486","-7,868,374",1,3,27,16,CHANTADA,4,1,0,,,290,350,24,2,,16555,445,8.4,0.0,-1.9,18.6,3,1.4,7.5,9.8,970.6,967.7
37699 27,2003270070,15,19/03/2003,"42,960,686","-7,888,839",1,3,27,40,PALAS DE REI,4,1,0,,,175,360,10,1,50,0,445,7.6,0.0,-2.8,18.0,2,1.4,8.6,9.4,973.9,969.1
37699 27,2003270075,1,19/03/2003,"425,371","-7,659,725",1,3,27,41,PANTÓN,4,,0,,,55,70,6,1,,,445,7.6,0.0,-2.8,18.0,2,1.4,8.6,9.4,973.9,969.1
37699 27,2003270076,8,19/03/2003,"43,005,224","-7,064,785",1,3,27,34,NAVIA DE SUARNA,4,1,0,,,245,265,11,2,,,445,7.6,0.0,-2.8,18.0,2,1.4,8.6,9.4,973.9,969.1
37700 27,2003270077,2.1,20/03/2003,"42,750,071","-7,848,548",1,3,27,3,ANTAS DE ULLA,4,1,0,,,190,220,10,2,28,408,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37700 27,2003270078,1,20/03/2003,"42,696,105","-7,828,388",1,3,27,60,TABOADA,4,1,0,,,50,75,5,1,,,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37700 27,2003270082,1.5,20/03/2003,"42,532,221","-7,721,393",1,3,27,9,CARBALLEDO,4,1,0,,,50,100,6,1,,3607,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37700 27,2003270083,22,20/03/2003,"42,686,513","-7,147,631",1,3,27,17,FOLGOSO DO COUREL,4,1,0,,,120,200,6,1,,4541,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37700 27,2003270085,1,20/03/2003,"42,791,897","-7,250,462",1,3,27,62,TRIACASTELA,4,1,0,,,90,120,11,1,30,0,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37700 27,2003270088,1.5,20/03/2003,"43,001,671","-7,723,368",1,3,27,20,FRIOL,4,1,0,,,110,115,5,1,,,445,7.4,Ip,-2.3,17.2,8,2.2,8.9,9.3,975.7,971.8
37701 27,2003270090,2,21/03/2003,"43,464,893","-7,666,536",1,3,27,33,MURAS,4,,0,,,360,390,11,3,,,445,7.4,0.0,-2.3,17.1,2,1.7,7.8,11.0,971.8,962.7
37701 27,2003270098,1.5,21/03/2003,"42,924,659","-7,272,514",1,3,27,901,BARALLA,4,1,0,,,90,120,5,2,,1327,445,7.4,0.0,-2.3,17.1,2,1.7,7.8,11.0,971.8,962.7
37701 27,2003270099,12,21/03/2003,"43,020,702","-7,011,675",1,3,27,34,NAVIA DE SUARNA,4,1,0,,,275,305,23,3,,17290,445,7.4,0.0,-2.3,17.1,2,1.7,7.8,11.0,971.8,962.7
37702 27,2003270103,25,22/03/2003,"42,960,686","-7,888,839",1,3,27,40,PALAS DE REI,4,1,0,,,175,270,25,4,91,13896,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270106,1.5,22/03/2003,"43,463,427","-7,752,025",1,3,27,33,MURAS,4,,0,,,135,140,7,1,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270108,2.5,22/03/2003,"43,227,763","-7,799,069",1,3,27,22,GUITIRIZ,4,1,0,,,105,170,10,3,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270112,3,22/03/2003,"42,528,747","-7,833,847",1,3,27,9,CARBALLEDO,4,1,0,,,105,165,12,1,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270114,1.5,22/03/2003,"42,861,821","-6,897,766",1,3,27,12,CERVANTES,4,1,0,,,135,175,11,1,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270116,1,22/03/2003,"43,463,427","-7,752,025",1,3,27,33,MURAS,4,,0,,,65,95,7,0,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270117,2.5,22/03/2003,"42,737,905","-7,164,927",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,140,160,7,0,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270119,2,22/03/2003,"42,672,926","-7,111,363",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,95,130,4,1,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270120,2,22/03/2003,"42,679,734","-705,012",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,85,90,5,0,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270121,2,22/03/2003,"42,572,695","-7,912,677",1,3,27,9,CARBALLEDO,4,1,1,,,275,320,12,1,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270122,70,22/03/2003,"42,741,606","-7,888,643",1,3,27,3,ANTAS DE ULLA,4,,0,,,435,485,25,5,268,3516,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37702 27,2003270123,2,22/03/2003,"42,930,329","-7,884,116",1,3,27,40,PALAS DE REI,4,1,0,,,200,205,5,0,,,445,9.0,Ip,0.5,17.5,2,0.6,5.6,6.5,962.7,954.5
37703 27,2003270124,1,23/03/2003,"42,960,686","-7,888,839",1,3,27,40,PALAS DE REI,4,1,1,,,185,205,17,1,,,445,8.2,0.1,0.1,16.4,18,1.4,10.3,0.5,968.9,957.4
37703 27,2003270127,3.7,23/03/2003,"43,306,834","-7,600,529",1,3,27,65,VILALBA,4,1,0,,,75,95,15,0,,6208,445,8.2,0.1,0.1,16.4,18,1.4,10.3,0.5,968.9,957.4
37703 27,2003270128,1,23/03/2003,"42,926,652","-7,863,694",1,3,27,40,PALAS DE REI,4,1,0,,,100,130,5,1,,,445,8.2,0.1,0.1,16.4,18,1.4,10.3,0.5,968.9,957.4
37716 27,2003270144,1,05/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,1,,,100,120,7,1,,,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270145,7,05/04/2003,"42,958,015","-7,662,688",1,3,27,28,LUGO,4,1,0,,,305,335,12,1,,2950,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270146,1.5,05/04/2003,"42,798,032","-7,226,029",1,3,27,62,TRIACASTELA,4,1,0,,,75,85,6,1,,,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270156,02.05,05/04/2003,"43,316,116","-7,561,903",1,3,27,65,VILALBA,4,1,0,,,70,110,6,1,,9543,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270158,20,05/04/2003,"42,926,652","-7,863,694",1,3,27,40,PALAS DE REI,4,,0,,,255,275,10,1,92,0,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270159,1.5,05/04/2003,"42,873,738","-7,834,999",1,3,27,40,PALAS DE REI,5,,0,,,70,85,6,1,,,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37716 27,2003270160,65,05/04/2003,"42,917,506","-7,927,463",1,3,27,40,PALAS DE REI,5,,0,,,720,1420,20,2,,,445,8.2,0.0,-1.5,18.0,2,1.7,8.1,9.8,971.0,967.4
37717 27,2003270161,1.8,06/04/2003,"43,395,669","-7,868,797",1,3,27,21,XERMADE,4,1,0,,,90,150,7,2,,839,445,9.6,0.0,-1.4,20.5,3,1.4,6.7,7.1,969.3,965.0
37717 27,2003270162,2,06/04/2003,"42,470,023","-7,768,568",1,3,27,9,CARBALLEDO,4,1,4,,,80,130,6,1,,12279,445,9.6,0.0,-1.4,20.5,3,1.4,6.7,7.1,969.3,965.0
37717 27,2003270163,6,06/04/2003,"42,712,643","-7,779,682",1,3,27,60,TABOADA,4,1,1,,,190,220,14,3,,,445,9.6,0.0,-1.4,20.5,3,1.4,6.7,7.1,969.3,965.0
37717 27,2003270165,1,06/04/2003,"42,915,499","-7,898,179",1,3,27,40,PALAS DE REI,5,,0,,,60,135,6,1,,,445,9.6,0.0,-1.4,20.5,3,1.4,6.7,7.1,969.3,965.0
37717 27,2003270169,3.3,06/04/2003,"43,306,834","-7,600,529",1,3,27,65,VILALBA,4,1,0,,,135,165,11,2,,708,445,9.6,0.0,-1.4,20.5,3,1.4,6.7,7.1,969.3,965.0
37718 27,2003270174,1.1,07/04/2003,"43,316,116","-7,561,903",1,3,27,65,VILALBA,4,1,0,,,55,90,6,2,,,445,10.6,0.0,-0.6,21.7,4,1.7,11.1,9.5,965.0,958.5
37718 27,2003270175,1,07/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,0,,,170,380,15,2,,4657,445,10.6,0.0,-0.6,21.7,4,1.7,11.1,9.5,965.0,958.5
37718 27,2003270176,16.7,07/04/2003,"43,543,484","-7,739,829",1,3,27,33,MURAS,4,1,0,,,245,415,9,2,,8617,445,10.6,0.0,-0.6,21.7,4,1.7,11.1,9.5,965.0,958.5
37718 27,2003270178,6,07/04/2003,"43,313,006","-7,484,252",1,3,27,1,ABADÍN,4,1,0,,,100,180,11,2,,7095,445,10.6,0.0,-0.6,21.7,4,1.7,11.1,9.5,965.0,958.5
37718 27,2003270180,2,07/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,0,,,185,195,6,1,,,445,10.6,0.0,-0.6,21.7,4,1.7,11.1,9.5,965.0,958.5
37719 27,2003270181,2,08/04/2003,"42,585,326","-7,108,246",1,3,27,50,QUIROGA,4,1,2,,,200,240,16,2,,,445,10.0,0.0,2.5,17.5,1,1.9,9.2,9.0,960.3,958.1
